PD_CD,KY_CD,LAW_CODE,LAW_CAT_CD,ARREST_BORO,ARREST_PRECINCT,JURISDICTION_CODE,PERP_SEX,PERP_RACE,DIA,MES
478,343,1651503,2,2,81,1,0,2,27,12
922,348,511001,2,2,66,0,0,4,16,11
397,105,1600500,3,4,107,0,0,2,25,11
779,126,215510,3,2,69,2,1,5,15,12
782,236,2650102,2,0,46,0,0,3,3,12
101,344,1200001,2,0,41,0,0,2,8,12
397,105,1601001,3,3,18,0,1,4,18,12
922,348,511001,2,2,73,0,1,2,23,11
782,236,2650101,2,0,52,0,0,2,14,11
511,235,2200300,2,2,72,0,0,6,7,12
478,343,1651502,2,4,110,0,0,5,31,12
205,352,1401501,2,4,105,0,1,2,23,11
155,104,1303001,3,0,46,0,0,3,18,11
782,236,2650102,2,3,32,2,0,2,6,12
268,121,1450502,3,4,115,0,1,5,9,11
101,344,1200001,2,3,23,2,0,2,12,12
729,113,1702500,3,2,81,0,0,2,9,12
339,341,1552500,2,3,7,0,0,5,27,11
339,341,1552500,2,3,34,0,1,2,28,11
779,126,215510,3,2,70,0,0,2,11,12
101,344,1200001,2,2,61,0,0,4,6,12
503,117,2201601,3,0,43,0,0,2,15,11
109,106,1201001,3,3,9,0,0,2,11,12
922,348,5110,2,4,103,0,0,2,6,12
273,121,1452000,3,3,1,1,0,2,3,12
705,358,1702000,2,3,17,0,0,5,18,12
339,341,1552500,2,3,18,0,0,2,26,11
439,109,155308,3,2,76,0,0,6,26,11
439,109,1553501,3,2,70,0,0,2,31,12
101,344,1200001,2,3,32,2,0,2,17,11
478,343,1651503,2,0,46,1,0,2,30,11
339,341,1552500,2,2,88,0,0,5,16,11
639,361,2403002,2,0,41,0,0,2,4,12
729,113,1657200,3,3,5,0,0,2,14,12
782,236,2650101,2,3,34,0,0,2,4,12
759,359,1950500,2,3,32,0,0,2,13,12
847,125,5110,3,2,60,0,0,2,12,12
759,359,1950500,2,4,110,0,0,2,16,11
339,341,1552500,2,2,79,0,0,2,26,12
419,109,1553005,3,2,83,0,0,5,9,12
339,341,1552500,2,0,52,0,0,5,25,11
922,348,511001,2,0,47,0,0,2,28,12
101,344,1200001,2,2,73,2,1,2,6,12
105,106,1211200,3,4,114,0,0,2,26,11
101,344,1200001,2,4,101,0,0,2,2,12
748,359,2155002,2,0,46,0,1,3,3,12
779,126,215510,3,4,109,0,0,4,21,11
339,341,1552500,2,3,19,0,0,5,1,12
729,113,1657200,3,3,18,0,0,2,1,12
478,343,1651503,2,2,70,1,0,2,29,11
922,348,511001,2,0,44,0,0,5,7,12
440,109,1553502,3,3,5,0,0,5,22,12
779,126,215510,3,4,113,0,0,6,22,12
109,106,1200512,3,2,77,0,0,2,15,12
101,344,1200001,2,0,45,0,0,2,26,12
244,107,1402000,3,2,88,0,0,2,27,12
113,344,1201401,2,2,77,0,0,2,26,11
905,347,119202,2,3,26,0,1,3,8,12
729,113,1702500,3,4,115,3,0,5,27,12
922,348,5110,2,2,67,0,0,5,12,12
209,231,1403500,2,2,62,0,0,4,17,12
478,343,1651503,2,2,77,1,0,5,7,12
478,343,1651503,2,3,14,1,0,2,12,12
439,109,1553001,3,4,114,0,0,4,14,11
339,341,1552500,2,2,63,0,1,2,7,12
339,341,1552500,2,4,108,0,0,3,20,11
101,344,1200001,2,2,68,0,0,3,21,11
922,348,511001,2,2,68,0,0,4,3,12
922,348,5110,2,0,40,0,0,2,13,12
244,107,1402000,3,2,69,0,0,2,2,12
109,106,1200502,3,3,33,0,1,5,29,11
101,344,1200001,2,2,83,0,1,5,27,11
397,105,160102,3,4,103,0,0,2,12,12
508,235,2205002,2,2,73,0,0,2,20,11
339,341,1552500,2,3,19,0,1,4,24,11
109,106,1200501,3,0,45,0,0,5,29,12
905,347,119202,2,4,103,0,0,5,9,11
922,348,511001,2,1,120,0,0,3,25,11
203,352,140100,2,2,73,1,0,5,11,12
339,341,1552500,2,4,107,0,0,5,30,12
109,106,1200501,3,2,77,0,0,4,29,11
792,118,265031,3,2,75,0,0,2,10,12
779,126,215510,3,3,14,0,0,5,7,12
113,344,1201500,2,4,113,0,1,2,15,12
637,578,2402601,1,4,105,97,0,2,25,11
922,348,511001,2,3,34,0,0,5,20,11
339,341,1552500,2,3,30,0,0,4,26,11
113,344,1201401,2,4,103,0,0,2,23,11
779,126,215510,3,4,110,0,1,5,6,12
101,344,1200001,2,0,46,0,0,5,24,11
397,105,1601001,3,2,79,0,0,2,11,11
101,344,1200001,2,2,81,2,0,2,8,12
490,232,1654000,2,0,45,0,0,4,27,12
439,109,1553001,3,0,46,0,0,3,27,11
724,126,1706501,3,4,103,2,0,5,4,12
501,117,2201803,3,2,68,0,0,4,14,11
339,341,1552500,2,2,79,0,1,2,26,11
101,344,1200001,2,2,78,0,1,2,16,12
782,236,2650102,2,2,75,1,0,2,30,11
109,106,1200502,3,4,109,0,0,5,22,12
799,363,2703000,3,0,49,0,0,6,8,12
101,344,1200001,2,0,40,0,0,5,30,11
793,118,2650201,3,0,41,1,0,5,1,12
922,348,5110,2,2,75,0,0,5,7,12
339,341,1552500,2,0,44,0,1,2,17,11
199,126,2155201,3,4,108,0,0,6,5,12
729,113,1702500,3,4,102,0,0,5,28,12
922,348,511001,2,2,79,0,0,2,16,11
244,107,1402000,3,4,106,0,0,6,6,12
511,235,2200300,2,1,120,0,0,4,3,12
339,341,1552500,2,1,120,0,0,5,29,11
268,121,1450502,3,3,10,0,0,6,7,12
397,105,1600500,3,0,43,0,1,5,4,12
198,126,215515,3,4,105,0,1,2,27,11
101,344,1200001,2,2,70,0,0,2,8,12
748,359,2155006,2,0,49,0,0,5,5,12
639,361,2403002,2,4,101,0,0,2,3,12
203,352,140100,2,2,60,2,1,2,6,12
439,109,1553001,3,3,13,0,0,2,5,12
478,343,1651503,2,4,103,17,0,2,18,11
478,343,1651503,2,0,46,1,0,2,21,11
760,126,2154002,3,3,18,0,1,2,28,12
101,344,1200001,2,3,23,0,1,2,4,12
339,341,1552500,2,0,48,0,0,2,12,12
109,106,1200501,3,2,72,0,0,2,5,12
708,126,1902601,3,3,34,0,1,2,20,12
639,361,240301,2,4,107,0,0,6,17,12
478,343,1651503,2,1,122,0,0,4,18,12
244,107,1402000,3,0,52,0,0,5,10,12
779,126,215510,3,0,40,0,0,2,8,12
478,343,1651503,2,3,13,1,0,6,29,11
922,348,511001,2,1,120,0,0,5,6,12
705,358,1702000,2,0,47,0,1,2,19,12
113,344,1201401,2,2,83,0,0,2,24,12
339,341,1552500,2,3,24,0,0,2,22,11
259,351,1450001,2,2,63,0,0,4,7,12
101,344,1200001,2,4,102,0,1,6,26,12
339,341,1552500,2,3,14,0,0,5,19,11
101,344,1200001,2,3,34,0,1,2,22,11
105,106,1211300,3,0,40,0,0,5,12,11
106,106,1200800,3,2,73,2,1,2,15,11
244,107,1402000,3,2,81,0,1,2,12,11
792,118,265031,3,2,79,2,0,2,16,12
922,348,511001,2,2,77,0,1,2,24,11
101,344,1200001,2,4,110,0,0,5,16,11
478,343,1651503,2,2,78,1,0,2,13,11
397,105,1600500,3,4,114,0,0,6,18,11
339,341,1552500,2,2,84,0,1,5,8,11
792,118,265100,3,3,26,97,0,3,26,11
339,341,1552500,2,3,26,0,0,5,24,11
724,126,1706501,3,4,104,0,0,5,3,12
101,344,1200001,2,0,43,0,0,2,11,12
439,109,1553001,3,2,63,0,1,2,17,12
779,126,215510,3,2,83,0,1,3,3,12
101,344,1200001,2,4,110,0,0,5,26,12
792,118,265031,3,2,75,0,0,2,21,12
339,341,1552500,2,3,14,0,0,6,22,11
268,121,1450502,3,0,40,0,0,3,3,12
101,344,1200001,2,2,83,0,1,5,28,11
511,235,2200300,2,3,28,1,0,2,12,11
782,236,2650101,2,4,113,3,0,5,3,12
511,235,2200300,2,2,75,2,0,2,27,12
729,113,1657200,3,3,14,0,0,2,25,11
478,343,1651503,2,4,115,1,0,5,27,12
510,117,2200601,3,4,113,0,1,2,6,12
661,361,2450302,2,1,120,0,0,2,9,12
729,113,1702500,3,3,14,0,0,5,29,11
339,341,1552500,2,3,28,0,1,2,15,11
339,341,1552500,2,0,48,0,0,5,21,11
439,109,1553001,3,3,19,0,0,2,8,12
339,341,1552500,2,4,103,0,1,5,2,12
439,109,1553001,3,2,66,0,0,5,19,12
244,107,1402000,3,0,48,0,0,2,20,12
109,106,1200501,3,2,61,0,1,4,24,12
490,232,1654000,2,2,73,0,1,2,3,12
862,675,10125,1,2,76,0,0,5,4,12
779,126,215510,3,4,107,0,1,6,15,11
101,344,1200001,2,0,41,0,1,2,23,11
244,107,1402000,3,0,52,0,0,2,2,12
779,126,215510,3,1,120,0,0,2,11,12
724,126,1706501,3,0,44,0,0,3,11,11
759,359,1950500,2,2,88,1,0,2,12,11
748,359,2155003,2,3,13,0,0,5,18,11
339,341,1552500,2,3,28,0,1,2,5,12
259,351,1450001,2,4,104,0,1,2,30,11
500,117,2202101,3,0,46,0,0,3,18,11
198,126,215515,3,3,28,0,0,2,17,12
639,361,2403002,2,2,70,0,0,2,17,12
339,341,1552500,2,4,103,0,0,2,4,12
339,341,1552500,2,2,68,0,0,5,19,11
847,125,5110,3,2,75,0,0,2,15,11
922,348,511001,2,2,68,0,0,2,5,12
507,117,2200603,3,2,75,0,0,6,21,12
793,118,2650201,3,2,75,0,0,2,26,11
339,341,1552500,2,1,121,0,1,2,23,11
109,106,1200501,3,2,67,0,0,2,13,12
779,126,215510,3,2,66,0,0,6,3,12
101,344,1200001,2,0,52,0,0,2,28,11
101,344,1200001,2,0,48,0,1,2,6,12
101,344,1200001,2,3,9,0,0,2,30,11
922,348,511001,2,1,120,0,0,5,29,11
681,233,2601001,2,4,103,0,0,2,7,12
268,121,1451000,3,2,81,0,0,3,22,12
792,118,265031,3,0,48,0,0,2,13,11
339,341,1552500,2,4,115,0,0,5,12,12
259,351,1450001,2,0,52,0,0,2,30,11
707,340,1902300,2,2,75,0,0,5,22,11
779,126,215510,3,2,70,0,0,2,24,11
339,341,1552500,2,3,17,0,0,2,20,11
339,341,1552500,2,3,13,0,0,5,16,12
339,341,1552500,2,2,84,0,0,5,3,12
101,344,1200001,2,4,113,0,0,2,10,11
494,111,1654502,3,2,75,2,1,2,26,12
339,341,1552500,2,4,112,0,0,4,7,12
750,359,2053000,2,4,107,1,0,4,27,11
397,105,1601503,3,0,40,0,0,5,19,12
105,106,1211200,3,4,100,0,0,4,15,11
259,351,1450001,2,2,60,0,0,4,23,11
849,677,0,1,3,10,1,0,2,16,11
397,105,1601001,3,3,1,0,0,5,15,11
779,126,215510,3,4,115,0,0,5,6,12
339,341,1552500,2,2,84,0,0,2,9,12
109,106,1200508,3,4,115,0,0,5,19,11
922,348,511001,2,2,67,0,0,2,29,11
705,358,1702000,2,2,81,0,0,5,15,12
113,344,1201401,2,0,44,0,0,5,16,11
109,106,1200501,3,2,70,0,0,4,18,12
105,106,1211200,3,2,75,0,0,2,14,11
779,126,215510,3,1,120,0,0,0,5,12
101,344,1200001,2,2,70,0,1,2,18,11
441,110,1553008,3,2,79,2,1,2,16,11
922,348,511001,2,4,105,0,1,5,27,12
548,350,2253001,2,2,72,0,1,6,26,11
478,343,1651503,2,0,46,0,0,2,30,11
113,344,1201401,2,0,43,0,0,2,26,12
109,106,1200512,3,1,122,0,0,2,26,11
109,106,1200501,3,3,6,0,0,2,29,11
759,359,1950501,2,0,40,1,0,2,13,11
101,344,1200001,2,2,75,0,0,3,21,11
639,361,2403002,2,0,41,0,1,5,15,11
339,341,1552500,2,3,14,0,0,2,1,12
109,106,1201002,3,0,44,0,1,2,27,11
106,106,1200800,3,2,63,0,0,2,13,12
439,109,1553001,3,4,114,0,1,2,13,12
793,118,2650201,3,2,73,0,0,2,30,11
101,344,1200001,2,3,13,0,0,3,20,12
101,344,1200001,2,3,9,0,0,4,20,12
339,341,1552500,2,1,122,0,0,2,15,12
101,344,1200001,2,2,75,0,1,2,7,12
515,117,2203901,3,3,1,0,0,2,26,12
478,343,1651503,2,2,73,1,0,2,23,11
115,355,1202000,2,4,111,0,0,6,10,12
503,117,2201601,3,2,83,0,0,3,8,12
339,341,1552500,2,3,14,0,1,3,23,11
478,343,1651503,2,2,81,1,0,2,4,12
339,341,1552500,2,2,84,0,1,2,15,11
339,341,1552500,2,3,9,0,0,3,10,12
397,105,1600500,3,4,109,0,0,5,13,11
739,112,1781501,3,3,28,0,0,2,25,11
114,344,1211100,2,0,40,0,0,2,26,12
339,341,1552500,2,2,70,0,0,4,5,12
115,355,1202000,2,4,108,0,0,5,17,12
397,105,1601503,3,0,42,0,0,3,4,12
922,348,511001,2,0,44,0,0,2,11,11
109,106,1200502,3,2,72,0,0,4,28,11
101,344,1200001,2,3,14,0,1,5,21,12
922,348,511001,2,2,60,2,1,2,3,12
441,110,1553008,3,4,100,0,0,2,18,11
109,106,1200502,3,2,60,0,0,5,18,12
113,344,1201401,2,2,79,2,0,2,23,12
109,106,1200501,3,2,66,0,0,6,18,11
744,359,2155500,2,2,75,0,1,4,24,11
439,109,1553001,3,3,1,0,0,2,17,11
969,881,51101,2,2,73,0,0,2,2,12
175,233,1305201,2,2,63,0,0,2,27,11
759,359,1950500,2,3,5,0,1,5,26,11
339,341,1552500,2,4,110,0,0,5,8,11
175,233,1305201,2,3,5,73,0,2,19,12
112,126,1201800,3,2,90,0,0,5,25,11
439,109,1553001,3,0,49,0,0,3,25,11
109,106,1201003,3,3,13,0,0,6,12,12
782,236,2650102,2,3,30,0,1,5,2,12
503,117,2201604,3,2,75,0,0,2,27,11
847,125,5110,3,2,70,0,0,2,30,11
639,361,2403001,2,0,47,0,0,5,13,12
339,341,1552500,2,3,9,0,0,5,15,11
339,341,1552500,2,4,100,0,0,4,16,12
117,126,1202500,3,2,75,0,0,2,9,11
397,105,1600500,3,2,75,0,0,5,17,12
792,118,265031,3,4,110,0,0,5,26,11
478,343,1651503,2,0,46,1,0,2,23,11
259,351,1450001,2,0,48,0,1,2,13,12
681,233,2601001,2,3,23,0,0,2,27,12
109,106,120001,3,3,32,2,1,2,5,12
339,341,1552500,2,3,20,0,0,5,18,11
503,117,2201601,3,0,40,0,0,2,20,11
511,235,2200300,2,4,104,1,1,5,19,12
397,105,1601001,3,4,114,0,1,2,12,11
109,106,1200501,3,2,84,0,0,6,3,12
101,344,1200001,2,4,113,0,1,2,1,12
244,107,1402000,3,2,78,0,0,2,15,12
101,344,1200001,2,2,84,1,0,2,25,11
922,348,5110,2,2,70,0,0,2,28,12
339,341,1552500,2,3,28,0,0,2,29,11
922,348,511001,2,0,49,0,0,2,12,11
515,117,2203901,3,3,7,0,0,3,8,12
478,343,1651503,2,3,13,1,0,2,6,12
847,125,5110,3,2,67,0,0,2,21,11
922,348,511001,2,0,47,0,0,2,15,12
478,343,1651503,2,3,30,1,0,2,3,12
922,348,5110,2,4,113,0,0,5,30,11
244,107,1402000,3,2,83,0,1,4,30,12
439,109,1553001,3,3,18,0,0,6,29,12
505,117,2200901,3,2,73,0,1,2,23,11
339,341,1552500,2,2,71,0,1,2,16,12
503,117,2201601,3,2,73,0,0,2,22,11
339,341,1552500,2,0,40,0,0,3,15,12
729,113,1701003,3,0,44,0,0,3,5,12
109,106,1200501,3,2,75,0,1,5,14,11
244,107,1402000,3,3,19,0,0,5,14,11
114,344,1211100,2,3,26,0,0,5,11,12
157,104,130351,3,0,41,0,0,2,18,11
199,126,2155202,3,4,110,0,0,5,9,12
109,106,1200509,3,0,46,0,1,2,5,12
244,107,1402000,3,4,103,0,0,2,2,12
113,344,1201401,2,0,49,0,0,3,10,12
339,341,1552500,2,4,115,0,0,2,29,12
705,358,1702000,2,4,105,0,0,5,30,11
511,235,2200300,2,0,52,0,0,4,26,11
515,117,2203901,3,2,76,0,1,3,15,11
565,356,2300400,2,0,41,0,0,4,9,12
439,109,1553001,3,3,13,0,0,2,26,11
101,344,1200001,2,3,28,0,0,2,2,12
478,343,1651503,2,0,40,1,0,5,9,12
181,355,1350500,2,0,48,1,0,3,18,11
681,233,2601001,2,4,108,0,0,5,12,12
139,101,1252501,3,2,75,0,0,2,26,11
268,121,1450502,3,2,78,0,0,2,16,12
101,344,1200001,2,2,69,0,1,2,30,11
439,109,155401,3,3,20,0,1,2,8,12
339,341,1552500,2,3,7,0,0,2,24,11
439,109,1553001,3,4,115,0,0,3,27,11
729,113,1702500,3,4,113,0,0,2,20,11
792,118,265031,3,3,5,0,0,2,4,12
639,361,2403001,2,3,1,0,0,2,16,12
729,113,1657200,3,3,14,0,0,2,14,12
339,341,1552500,2,3,9,0,0,2,13,11
339,341,1552500,2,4,112,0,1,2,17,12
439,109,1553001,3,2,79,0,0,2,18,12
244,107,1402000,3,0,40,0,0,5,10,11
849,677,0,1,2,79,1,0,2,16,11
101,344,1200001,2,2,60,0,1,4,2,12
779,126,215510,3,2,83,0,0,2,14,11
478,343,1651503,2,2,60,1,0,2,6,12
339,341,1552500,2,4,102,0,0,2,12,12
511,235,2200300,2,3,28,0,1,2,7,12
106,106,1200503,3,4,113,3,0,2,27,11
905,347,119202,2,1,123,0,0,4,22,11
729,113,1702500,3,4,113,0,0,2,14,12
729,113,1702500,3,4,104,0,1,5,6,12
792,118,265031,3,0,48,0,0,5,30,11
922,348,5110,2,4,115,0,0,5,6,12
101,344,1200001,2,2,67,0,0,2,25,11
113,344,1201500,2,0,48,0,1,2,1,12
729,113,1702500,3,4,110,1,0,5,23,12
268,121,1450502,3,3,5,0,0,5,16,11
397,105,160102,3,3,14,0,0,2,7,12
792,118,265031,3,2,73,0,0,2,22,11
681,233,2601001,2,0,45,0,0,5,4,12
259,351,1450001,2,4,100,0,1,2,13,12
705,358,1702000,2,3,34,0,0,5,20,11
779,126,215510,3,2,75,0,0,2,25,11
744,359,2155500,2,4,102,0,1,5,10,12
478,343,1651503,2,0,40,1,0,2,29,11
339,341,1552500,2,1,123,0,0,5,23,12
175,233,1305201,2,3,5,0,0,2,5,12
792,118,265031,3,0,40,0,0,2,2,12
779,126,215510,3,4,103,0,1,2,30,11
922,348,511002,2,0,44,0,0,5,1,12
779,126,215510,3,4,109,0,0,6,3,12
969,881,51101,2,0,46,0,0,3,26,11
922,348,511001,2,2,67,0,0,2,15,12
101,344,1200001,2,2,75,0,1,2,4,12
511,235,2200300,2,3,30,0,0,4,19,12
109,106,1200502,3,0,49,0,0,2,25,11
339,341,1552500,2,2,84,0,1,5,18,12
339,341,1552500,2,2,79,0,0,2,28,11
339,341,1552500,2,0,45,0,1,3,22,11
109,106,1200512,3,0,47,0,1,2,14,12
510,117,2200601,3,0,46,0,0,3,24,11
922,348,511001,2,0,47,0,1,2,6,12
339,341,1552500,2,4,114,0,0,2,16,12
109,106,1200502,3,2,67,0,1,2,25,11
441,110,1553008,3,4,104,0,0,5,28,12
729,113,1702500,3,2,67,0,0,2,30,11
779,126,215510,3,1,121,0,0,4,20,11
419,109,1553005,3,3,32,2,0,2,10,12
511,235,2200300,2,0,42,0,0,5,23,11
969,881,51101,2,3,18,97,0,5,19,12
105,106,1211300,3,2,83,0,0,5,16,11
478,343,1651503,2,0,40,1,0,2,13,11
922,348,511001,2,4,107,0,0,6,28,11
397,105,1601001,3,3,32,0,0,5,16,11
681,233,2601001,2,1,120,0,0,2,10,12
244,107,1402000,3,3,25,0,0,5,19,12
339,341,1552500,2,4,112,0,0,2,9,12
904,119,119202,3,2,60,0,0,5,24,11
101,344,1200001,2,3,23,0,1,5,17,12
782,236,2650101,2,2,73,1,1,4,9,11
750,359,2053000,2,2,73,0,0,2,30,11
922,348,51101,2,1,120,0,0,2,28,12
511,235,2200300,2,4,114,0,0,4,30,11
101,344,1200001,2,0,48,0,0,5,21,11
478,343,1651503,2,2,79,1,0,2,20,12
109,106,120053,3,4,110,0,0,5,26,11
750,359,2053000,2,4,104,0,0,5,3,12
729,113,1702500,3,2,76,0,0,5,1,12
198,126,215515,3,2,73,0,0,2,27,12
922,348,511001,2,0,46,0,0,3,17,12
339,341,1552500,2,3,7,0,1,2,10,11
105,106,1211200,3,2,60,0,0,5,10,12
109,106,1200508,3,1,120,0,0,2,12,12
244,107,1402000,3,0,42,0,0,2,3,12
101,344,1200001,2,0,45,0,1,2,6,12
511,235,2200300,2,3,25,17,0,4,2,12
244,107,1402000,3,0,52,0,0,5,1,12
101,344,1200001,2,2,62,0,0,5,16,11
490,232,1654000,2,4,114,0,0,5,27,12
494,111,1655000,3,0,46,0,0,2,15,12
793,118,2650201,3,3,28,0,0,2,19,11
511,235,2200300,2,0,40,0,0,2,2,12
501,117,2201806,3,1,120,0,0,2,23,11
792,118,265031,3,0,40,0,0,2,19,12
847,125,5110,3,2,67,0,0,2,6,12
511,235,2200300,2,4,102,0,0,5,13,11
339,341,1552500,2,4,109,0,0,6,9,12
779,126,215510,3,4,114,2,0,2,30,11
490,232,1654000,2,1,120,0,1,5,10,12
922,348,5110,2,0,52,0,0,5,22,11
507,117,2200606,3,2,68,0,0,6,14,12
101,344,1200001,2,2,69,0,1,2,3,12
203,352,140100,2,3,14,1,0,2,22,11
101,344,1200001,2,4,115,0,0,5,14,12
779,126,215510,3,2,70,0,0,2,26,11
478,343,1651503,2,0,48,1,0,2,26,11
112,126,1201300,3,0,44,0,0,2,27,11
744,359,2155500,2,4,103,0,0,2,17,11
115,355,1202000,2,4,110,0,0,5,2,12
639,361,240301,2,4,106,0,0,5,30,11
101,344,1200001,2,2,67,0,0,2,21,11
397,105,160102,3,3,25,0,1,3,19,11
339,341,1552500,2,3,25,0,0,5,14,12
764,126,2155700,3,2,75,2,0,2,3,12
101,344,1200001,2,0,52,0,1,2,5,12
792,118,2650303,3,4,113,3,0,2,26,12
339,341,1552500,2,2,75,0,0,2,25,11
439,109,1553501,3,3,18,0,0,5,11,12
494,111,1654501,3,0,52,0,0,2,26,11
511,235,2200300,2,4,110,0,0,5,18,12
478,343,1651503,2,4,103,17,0,1,19,11
339,341,1552500,2,4,110,0,1,2,16,12
759,359,1950502,2,2,84,0,0,2,1,12
507,117,2200602,3,1,120,0,0,4,2,12
113,344,1201401,2,0,48,0,0,2,29,11
779,126,215510,3,2,83,0,0,3,27,12
105,106,1211200,3,0,43,0,0,3,2,12
779,126,215510,3,3,5,0,0,5,11,12
792,118,265031,3,4,103,0,0,2,15,12
268,121,1450502,3,0,47,0,1,2,25,11
114,344,1211100,2,2,79,2,0,2,6,12
511,235,2200300,2,2,79,0,0,2,19,11
439,109,1553001,3,2,84,0,0,2,19,11
101,344,1200001,2,2,67,0,0,2,1,12
109,106,1200502,3,3,14,0,1,6,28,11
106,106,1200503,3,2,61,0,0,4,29,11
339,341,1552500,2,0,48,0,1,5,13,12
339,341,1552500,2,4,106,0,0,4,6,12
101,344,1200001,2,3,10,0,0,2,12,12
114,344,1211100,2,0,41,0,0,3,27,12
759,359,1950501,2,2,79,0,0,2,7,12
244,107,1402000,3,3,10,0,0,2,21,12
101,344,1200001,2,4,113,0,0,5,24,11
478,343,1651503,2,2,90,1,0,2,4,12
503,117,2201601,3,3,25,1,0,3,16,11
339,341,1552500,2,3,13,0,0,5,3,12
478,343,1651503,2,0,40,1,0,3,24,12
639,361,2410202,2,3,30,0,0,5,29,11
505,117,2200903,3,2,75,0,1,4,2,12
115,355,1202000,2,0,41,0,0,2,21,11
475,343,1651601,2,4,108,1,0,2,26,11
259,351,1450001,2,0,46,0,1,5,30,11
101,344,1200001,2,2,81,0,1,2,15,11
596,116,2504505,3,2,71,0,0,2,26,11
101,344,1200001,2,3,7,0,0,2,4,12
139,101,1252501,3,4,101,0,0,2,18,12
339,341,1552500,2,1,121,0,0,5,13,12
849,677,0,1,3,10,1,0,5,5,12
113,344,1201401,2,2,67,0,0,2,12,11
109,106,1200501,3,4,104,0,0,5,4,12
109,106,1200501,3,2,67,0,1,2,30,11
397,105,160102,3,3,32,0,0,4,8,12
101,344,1200001,2,0,44,0,1,3,15,11
922,348,5110,2,2,61,0,0,6,26,11
339,341,1552500,2,2,84,0,0,4,27,11
101,344,1200001,2,0,48,0,1,5,8,12
101,344,1200001,2,0,50,0,1,5,9,12
339,341,1552500,2,2,78,0,1,2,26,11
793,118,2650203,3,2,90,0,0,2,10,12
503,117,2201601,3,0,47,0,0,2,3,12
439,109,1553001,3,3,18,0,0,5,13,12
268,121,1450502,3,3,1,0,0,4,8,12
114,344,1211100,2,0,46,0,0,3,23,11
175,233,1305201,2,4,101,0,0,2,18,11
339,341,1552500,2,3,1,0,1,2,17,11
847,125,5110,3,0,48,0,0,2,13,12
792,118,265101,3,2,67,0,1,2,8,11
779,126,215510,3,4,112,0,0,2,13,12
339,341,1552500,2,0,48,0,0,5,17,11
922,348,51101,2,1,121,0,0,2,15,12
114,344,1211100,2,4,113,0,0,2,26,11
339,341,1552500,2,4,112,0,0,2,15,11
563,356,2300000,2,4,110,0,1,5,17,11
729,113,1702500,3,4,102,0,0,4,10,12
339,341,1552500,2,1,121,0,0,2,25,11
511,235,2200300,2,1,120,0,1,4,19,11
101,344,1200001,2,3,34,0,0,5,22,12
244,107,1402000,3,3,33,0,0,6,27,11
847,125,5110,3,3,34,0,0,3,10,12
782,236,2650101,2,2,77,1,0,5,29,11
705,358,1702000,2,0,50,0,0,3,14,11
339,341,1552500,2,3,18,0,0,5,30,11
101,344,1200001,2,2,83,0,0,3,11,11
511,235,2200300,2,2,77,0,0,2,24,11
101,344,1200001,2,2,75,0,1,2,12,11
244,107,1402000,3,4,107,0,1,2,26,11
905,347,119202,2,3,13,0,0,2,15,12
478,343,1651503,2,4,103,0,0,2,23,12
339,341,1552500,2,0,40,0,0,4,10,12
511,235,2200300,2,0,42,0,0,2,3,12
779,126,215510,3,4,114,2,0,5,27,12
109,106,1200512,3,3,18,0,0,2,17,12
748,359,2155003,2,0,40,0,0,3,3,12
113,344,1201401,2,3,1,1,0,2,9,12
105,106,1211200,3,0,43,0,0,2,5,12
101,344,1200001,2,2,67,0,0,2,19,12
339,341,1552500,2,3,7,0,0,5,27,11
113,344,1201401,2,0,40,2,1,2,2,12
782,236,2650101,2,0,40,0,0,2,5,12
922,348,511001,2,3,7,0,0,5,4,12
478,343,1651503,2,2,81,1,0,5,2,12
101,344,1200001,2,4,115,0,0,5,1,12
339,341,1552500,2,3,13,0,0,5,26,12
511,235,2200300,2,2,72,0,0,4,22,11
101,344,1200001,2,4,109,0,0,3,16,11
744,359,2155500,2,2,79,0,1,2,25,11
106,106,1200503,3,3,14,17,0,2,21,11
705,358,1702000,2,2,62,0,0,4,6,12
339,341,1552500,2,3,34,0,0,5,8,12
244,107,1402000,3,1,121,0,0,2,2,12
439,109,1553001,3,3,1,0,0,2,9,12
759,359,1950501,2,2,75,0,0,5,25,11
101,344,1200001,2,0,44,0,0,2,16,12
439,109,1553004,3,3,18,0,0,2,16,12
639,361,2403002,2,2,67,0,0,2,14,11
339,341,1552500,2,4,110,0,0,5,28,12
705,358,1702000,2,2,62,0,0,5,29,11
268,121,1450502,3,2,77,0,0,2,4,12
339,341,1552500,2,3,19,0,0,2,14,12
511,235,2200300,2,3,17,0,0,6,24,11
419,109,1553005,3,4,110,0,1,3,8,12
268,121,1450502,3,4,113,0,1,2,1,12
101,344,1200001,2,3,13,0,0,2,25,12
101,344,1200001,2,3,14,17,0,2,21,11
113,344,1201500,2,2,77,2,1,2,1,12
744,359,2155500,2,2,78,2,1,2,27,11
101,344,1200001,2,0,44,2,0,2,10,12
101,344,1200001,2,4,113,0,0,2,11,12
397,105,1600500,3,4,115,0,0,5,29,11
106,106,1200800,3,3,32,0,0,2,25,12
782,236,2650102,2,4,115,0,0,2,9,11
922,348,511001,2,2,68,0,0,5,4,12
439,109,1553001,3,2,68,0,0,5,12,12
101,344,1200001,2,0,46,0,0,2,7,12
510,117,2200601,3,4,114,0,0,6,29,11
